user,churn,age,housing,credit_score,deposits,withdrawal,purchases_partners,purchases,cc_taken,cc_recommended,cc_disliked,cc_liked,cc_application_begin,app_downloaded,web_user,app_web_user,ios_user,android_user,registered_phones,payment_type,waiting_4_loan,cancelled_loan,received_loan,rejected_loan,zodiac_sign,left_for_two_month_plus,left_for_one_month,rewards_earned,reward_rate,is_referred
52588,1,31,r,501.2,0,0,8,0,0,5,0,0,0,1,1,1,0,1,0,bi-weekly,0,0,0,0,gemini,0,0,1.0,0.08,0
52592,1,23,r,509.0,0,0,10,0,0,9,0,0,3,1,1,1,0,1,2,monthly,0,0,0,0,aquarius,0,0,5.0,0.1699999999999999,0
52594,0,22,o,510.0,10,1,39,10,0,154,0,0,12,1,1,1,0,1,0,semi-monthly,0,0,0,0,aquarius,1,0,43.0,1.4300000000000002,1
52596,1,30,na,454.0,6,1,0,6,0,55,0,0,13,1,1,1,0,1,0,bi-weekly,0,0,0,0,na,0,0,14.0,0.47,0
52602,0,24,r,611.0,0,0,0,0,0,14,0,0,0,1,1,1,0,1,2,bi-weekly,0,0,0,0,gemini,1,0,10.0,0.33,0
52608,1,26,r,571.0,23,2,34,23,0,76,0,0,19,1,0,0,0,1,0,monthly,0,0,0,0,sagittarius,0,0,20.0,0.67,1
52609,0,30,na,469.0,15,1,74,15,0,79,0,0,12,1,1,1,0,1,0,bi-weekly,0,0,0,0,leo,0,0,32.0,1.0699999999999998,0
52612,0,20,r,537.0,0,0,0,0,0,35,0,0,4,1,0,0,1,0,0,semi-monthly,0,0,0,0,scorpio,0,0,17.0,0.5700000000000001,0
52613,0,21,na,701.0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,na,0,0,0,0,scorpio,0,0,1.8,0.0,0
52615,0,23,na,531.0,0,0,0,0,0,6,0,0,0,1,0,0,0,1,0,semi-monthly,0,0,0,0,aquarius,0,0,2.0,0.0699999999999999,0
52618,1,22,r,560.0,3,2,47,3,0,93,0,0,5,1,1,1,0,1,2,bi-weekly,0,0,0,0,capricorn,0,0,15.0,1.5,1
52621,0,29,r,537.2,2,1,11,2,0,16,0,0,0,1,0,0,1,0,0,bi-weekly,0,0,0,0,leo,0,0,5.0,0.36,1
52629,1,24,na,527.0,0,0,9,0,0,10,0,0,2,1,0,0,0,1,0,weekly,0,0,0,0,aquarius,1,0,15.0,0.5,0
52636,0,57,r,572.0,0,0,91,0,0,202,0,0,5,1,1,1,1,0,0,na,0,0,0,0,pisces,0,0,58.0,1.93,1
52639,0,46,na,493.0,3,0,162,3,0,224,0,0,70,1,1,1,1,0,0,monthly,0,0,0,0,sagittarius,0,0,61.0,2.03,1
52641,0,44,na,553.0,0,0,40,0,0,61,0,0,2,1,0,0,0,1,0,semi-monthly,0,0,0,0,pisces,1,0,31.0,1.03,0
52648,0,41,na,560.0,0,0,7,0,0,7,0,0,0,1,1,1,1,0,3,monthly,0,0,0,0,taurus,1,0,2.0,0.0699999999999999,0
52649,0,28,o,551.0,2,0,50,2,0,66,0,0,9,1,0,0,0,1,0,weekly,0,0,0,0,taurus,0,0,15.0,1.0,0
52650,0,21,na,501.6,0,0,23,0,0,47,0,0,7,1,1,1,0,1,0,weekly,0,0,0,0,sagittarius,0,0,19.0,0.63,1
52657,1,25,r,544.4,0,0,0,0,0,69,0,0,1,1,1,1,0,1,0,bi-weekly,0,1,0,0,aries,0,0,26.0,0.87,1
52659,0,50,na,554.6,0,0,6,0,0,0,0,0,0,1,0,0,0,1,0,na,0,0,0,0,sagittarius,0,0,8.0,0.27,0
52660,1,34,r,492.0,0,0,0,0,4,76,0,0,11,1,0,0,0,1,0,weekly,0,0,0,0,na,0,0,44.0,1.47,0
52661,1,32,r,561.0,19,3,51,19,0,219,0,0,33,1,0,0,0,1,0,weekly,0,0,0,0,virgo,0,0,58.0,1.93,1
52665,1,21,r,508.0,4,1,24,4,0,45,0,0,5,1,0,0,0,1,0,weekly,0,0,0,0,scorpio,1,0,18.0,1.8,1
52668,0,30,o,578.0,1,0,7,1,0,24,0,0,5,1,0,0,0,1,0,na,0,0,0,0,aries,0,0,4.0,0.4400000000000001,0
52671,1,39,na,569.0,1,0,1,1,0,3,0,0,1,1,1,1,1,0,0,bi-weekly,0,0,0,0,virgo,0,0,1.0,0.5,0
52674,0,33,r,551.2,1,0,19,1,0,66,0,0,4,1,0,0,1,0,0,bi-weekly,0,0,0,0,na,0,0,10.0,0.71,0
52676,0,36,na,568.6,1,0,101,1,0,259,0,0,20,1,1,1,0,1,0,bi-weekly,0,1,0,0,pisces,0,0,60.0,2.0,0
52682,0,45,na,541.0,9,0,13,9,0,45,0,0,10,1,1,1,0,1,0,semi-monthly,0,0,0,0,pisces,0,0,9.0,0.56,0
52685,1,24,na,544.0,0,0,2,0,0,28,0,0,0,1,1,1,0,1,0,bi-weekly,0,0,0,0,pisces,0,0,19.0,0.63,1
52686,0,29,r,560.0,3,0,17,3,0,116,0,0,2,1,0,0,0,1,2,bi-weekly,0,0,0,0,aries,0,0,55.0,1.83,0
52688,1,37,r,545.0,7,2,89,7,0,239,0,0,18,1,1,1,0,1,0,weekly,0,0,0,0,taurus,0,0,19.0,0.63,1
52693,1,40,r,481.0,0,0,18,0,0,138,0,0,2,1,1,1,1,0,0,bi-weekly,0,0,0,0,cancer,0,0,49.0,1.63,0
52694,1,22,na,538.2,0,0,2,0,0,4,0,0,0,1,0,0,1,0,0,semi-monthly,0,0,0,0,pisces,0,0,10.0,0.33,0
52695,1,36,r,569.0,0,0,0,0,0,69,0,0,8,1,0,0,0,1,2,bi-weekly,0,0,0,0,taurus,0,0,37.0,1.23,0
52697,0,27,na,502.0,0,0,90,0,0,212,0,0,24,1,0,0,0,1,0,bi-weekly,0,1,0,0,pisces,1,0,52.0,1.73,0
52699,0,32,na,524.8,0,0,91,0,0,167,0,0,6,1,0,0,0,1,0,weekly,0,0,0,0,scorpio,0,0,51.0,1.7,1
52704,0,23,r,513.6,0,0,5,0,0,16,0,0,1,1,0,0,0,1,0,bi-weekly,0,0,0,0,virgo,0,0,2.0,0.18,0
52706,1,27,r,620.0,0,0,12,0,0,15,0,0,1,1,0,0,0,1,0,bi-weekly,0,0,0,0,libra,1,0,4.0,1.33,1
52707,0,27,na,535.0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,weekly,0,0,0,0,virgo,0,0,2.0,0.0699999999999999,0
52708,1,27,na,563.0,0,0,1,0,0,4,0,0,1,1,0,0,0,1,0,bi-weekly,0,0,0,0,gemini,0,0,1.6,0.0,0
52713,0,37,o,625.0,30,2,45,27,0,238,0,0,24,1,1,1,1,0,0,bi-weekly,0,0,0,0,aquarius,1,0,62.0,2.07,0
52714,1,31,na,471.0,0,0,1,0,0,24,0,0,1,1,0,0,1,0,0,semi-monthly,0,0,0,0,taurus,0,0,12.0,0.4,0
52716,0,34,na,535.0,8,1,9,8,0,20,0,0,0,1,0,0,1,0,0,bi-weekly,0,0,0,0,aries,0,0,9.0,0.75,0
52718,1,33,na,553.6,0,0,0,0,0,12,0,0,1,1,0,0,1,0,0,bi-weekly,0,0,0,0,taurus,0,1,9.0,0.3,0
52719,0,18,na,552.4,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,bi-weekly,0,0,0,0,capricorn,0,0,1.2,0.0,0
52720,1,24,na,603.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,monthly,0,0,0,1,taurus,1,0,2.6,0.0,0
52721,0,26,na,506.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,bi-weekly,0,0,0,0,scorpio,0,0,2.6,0.0,1
52723,0,23,na,493.4,0,0,3,0,0,2,0,0,1,1,1,1,1,1,2,bi-weekly,0,0,0,0,virgo,0,0,2.0,0.0699999999999999,0
52724,1,42,r,595.0,0,0,0,0,0,7,0,0,1,1,1,1,1,0,0,bi-weekly,0,0,0,0,gemini,0,0,4.8,0.0,0
52727,1,38,na,520.0,1,1,50,1,0,50,0,0,0,1,0,0,0,1,0,na,0,0,0,0,sagittarius,0,0,8.0,2.67,0
52728,1,27,na,621.0,0,0,0,0,0,5,0,0,1,1,1,1,0,1,2,na,0,1,0,1,scorpio,0,0,1.0,0.06,0
52731,0,31,na,527.6,0,0,9,0,0,12,0,0,0,1,0,0,0,1,0,bi-weekly,0,0,0,0,aquarius,1,0,3.0,0.1,0
52736,0,35,na,558.0,0,0,17,0,0,26,0,0,1,1,1,1,0,1,0,bi-weekly,0,0,0,0,scorpio,0,0,10.0,0.67,0
52737,1,21,na,555.0,0,0,11,0,0,20,0,0,0,1,0,0,0,1,0,bi-weekly,0,0,0,0,aquarius,1,0,6.0,1.5,0
52741,0,28,r,434.0,0,0,10,0,0,14,0,0,0,1,1,1,0,1,0,bi-weekly,0,0,0,0,cancer,1,0,11.0,0.37,0
52742,1,21,na,549.4,0,0,3,0,0,16,0,0,1,1,1,1,1,1,2,weekly,0,0,0,0,gemini,1,0,5.0,0.1699999999999999,0
52743,0,24,na,536.6,0,0,10,0,0,10,0,0,0,1,1,1,0,1,0,bi-weekly,0,0,0,0,cancer,0,0,5.0,0.1699999999999999,1
52745,1,31,na,501.0,0,0,0,0,0,10,0,0,0,1,1,1,1,0,0,bi-weekly,0,0,0,0,pisces,1,0,3.0,0.1,0
52747,0,45,r,547.8,0,0,0,0,0,23,0,0,0,1,1,1,0,1,0,na,0,0,0,0,scorpio,0,0,4.0,0.8,0
52752,1,34,na,525.0,0,0,4,0,0,11,0,0,0,1,0,0,1,1,2,na,0,0,0,0,cancer,0,0,4.0,0.13,0
52754,0,43,na,530.0,0,0,5,0,0,15,0,0,0,1,0,0,1,0,0,bi-weekly,0,0,0,0,gemini,0,0,5.0,0.1699999999999999,0
52755,1,19,o,626.0,0,0,0,0,1,154,0,0,5,1,1,1,0,1,0,bi-weekly,0,0,0,0,aquarius,0,0,53.0,1.77,0
52758,1,20,r,524.0,9,2,55,9,0,90,0,0,11,1,0,0,1,0,0,bi-weekly,0,0,0,0,scorpio,1,0,30.0,1.0,1
52760,0,23,na,546.0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,bi-weekly,0,0,0,0,na,0,0,1.6,0.0,0
52762,1,34,r,606.0,0,0,0,0,0,101,0,0,7,1,0,0,1,0,0,na,0,0,0,0,pisces,0,1,42.0,1.4,0
52769,0,36,o,534.0,2,1,82,2,0,143,0,0,9,1,0,0,0,1,0,monthly,0,0,0,0,gemini,0,0,39.0,1.3,1
52774,1,41,na,515.0,0,0,0,0,0,7,0,0,0,1,1,1,0,1,2,bi-weekly,0,0,0,0,scorpio,0,0,3.0,0.0,0
52776,0,46,na,572.2,5,1,57,5,0,115,0,0,8,1,0,0,1,1,3,na,0,0,0,0,taurus,0,0,37.0,1.23,1
52777,0,25,na,347.0,0,0,6,0,0,0,0,0,0,1,0,0,0,1,2,bi-weekly,0,0,0,0,gemini,0,0,3.0,0.1,0
52781,1,21,na,477.0,0,0,10,0,0,34,0,0,5,1,1,1,0,1,0,semi-monthly,0,0,0,0,virgo,1,0,3.0,0.1,0
52782,1,30,na,570.6,0,0,56,0,0,86,0,0,2,1,0,0,0,1,0,bi-weekly,0,1,0,0,aries,0,0,25.0,0.83,0
52784,1,43,r,564.0,0,0,17,0,0,30,0,0,0,1,1,1,0,1,0,bi-weekly,0,0,0,0,virgo,0,0,1.0,0.0,0
52785,0,35,r,473.0,1,1,42,1,0,86,0,0,11,1,1,1,1,0,0,semi-monthly,0,0,0,0,na,0,0,17.0,0.8099999999999998,0
52788,1,31,r,529.0,1,0,20,1,0,47,0,0,2,1,0,0,0,1,0,semi-monthly,0,0,0,0,na,0,0,16.0,0.53,0
52790,1,35,r,564.0,1,0,3,1,0,6,0,0,0,1,1,1,1,0,0,bi-weekly,0,0,0,0,taurus,0,0,1.0,1.0,0
52792,0,45,na,517.8,1,0,6,1,0,5,0,0,0,1,1,1,1,0,0,bi-weekly,0,0,0,0,aries,1,0,2.0,0.0699999999999999,1
52793,1,30,r,418.0,0,0,32,0,0,28,0,0,10,1,1,1,1,0,0,semi-monthly,0,0,0,0,na,1,0,14.0,2.33,0
52794,0,28,na,584.0,0,0,18,0,0,36,0,0,1,1,0,0,0,1,0,weekly,0,0,0,0,taurus,0,0,8.0,0.73,0
52799,1,31,o,642.0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,monthly,0,0,0,0,taurus,0,0,1.0,1.0,1
52800,0,20,r,626.0,20,3,49,20,0,117,0,0,8,1,1,1,0,1,0,monthly,0,0,0,0,scorpio,0,0,15.0,0.5,1
52804,1,26,na,504.2,0,0,5,0,0,0,0,0,0,1,1,1,0,1,0,monthly,0,1,0,0,cancer,0,0,4.0,0.13,0
52805,0,47,na,534.6,0,0,7,0,0,6,0,0,3,1,0,0,0,1,0,bi-weekly,0,0,0,0,aries,0,0,1.0,0.5,1
52806,1,25,r,503.0,2,0,38,2,0,84,0,0,6,1,1,1,1,0,5,weekly,0,0,0,0,pisces,1,0,14.0,0.47,1
52810,0,35,na,506.4,0,0,18,0,0,53,0,0,1,1,1,1,0,1,0,bi-weekly,0,0,0,1,gemini,0,0,11.0,0.58,0
52813,1,19,r,664.0,1,0,16,0,0,97,0,0,17,1,1,1,1,0,0,na,0,1,0,0,sagittarius,0,0,22.0,0.79,1
52814,1,24,r,435.0,1,0,35,1,0,91,0,0,3,1,1,1,0,1,0,bi-weekly,0,0,0,0,scorpio,0,0,23.0,0.77,1
52816,0,25,na,508.0,6,0,68,6,0,146,0,0,13,1,1,1,0,1,0,semi-monthly,0,0,0,0,libra,1,0,32.0,1.0699999999999998,0
52819,1,25,r,514.0,0,0,22,0,0,61,0,0,5,1,0,0,0,1,0,weekly,0,0,0,0,virgo,0,0,19.0,0.63,0
52820,1,28,na,487.0,0,0,0,0,6,224,0,0,16,1,1,1,1,0,2,weekly,0,0,0,0,gemini,0,0,59.0,1.97,0
52821,1,38,r,528.0,8,0,37,8,0,85,0,0,25,1,1,1,1,0,2,na,0,0,0,0,taurus,0,0,16.0,0.53,1
52824,0,25,r,552.0,0,0,29,0,0,54,0,0,0,1,1,1,0,1,0,bi-weekly,0,0,0,0,pisces,1,0,35.0,1.17,1
52825,1,19,na,346.0,0,0,0,0,0,24,0,0,5,1,1,1,0,1,0,monthly,0,0,0,0,gemini,0,0,4.0,0.13,0
52828,1,27,r,495.0,0,0,114,0,0,146,0,0,12,1,1,1,1,0,3,weekly,0,0,0,0,cancer,0,0,23.0,0.77,1
52829,0,26,na,600.0,0,0,33,0,0,60,0,0,0,1,0,0,1,1,3,monthly,0,0,0,0,na,0,0,32.0,1.0699999999999998,0
52830,1,24,na,489.0,1,0,3,1,0,50,0,0,7,1,1,1,0,1,0,bi-weekly,0,0,0,0,taurus,1,0,12.0,0.4,1
52833,1,29,r,629.0,1,1,40,1,0,67,0,0,3,1,1,1,0,1,0,na,0,0,0,0,taurus,0,0,16.0,0.53,0
52837,1,44,na,552.0,3,0,60,3,0,122,0,0,5,1,0,0,0,1,0,na,0,0,0,0,cancer,0,0,23.0,1.05,1
52838,1,34,na,560.6,2,1,8,2,0,16,0,0,0,1,0,0,0,1,0,bi-weekly,0,0,0,0,taurus,0,0,8.0,0.27,1
52840,1,21,o,505.0,0,0,0,0,0,156,0,0,7,1,1,1,0,1,2,bi-weekly,0,0,1,0,sagittarius,1,0,54.0,1.8,0
52845,0,32,r,592.0,3,0,17,3,0,17,0,0,7,1,1,1,1,0,0,na,0,0,0,0,cancer,0,0,6.0,1.0,1
52847,0,34,na,465.0,1,0,17,1,0,23,0,0,0,1,0,0,0,1,0,bi-weekly,0,0,0,0,aries,0,0,5.0,0.83,1
52849,1,21,na,473.6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,weekly,0,0,0,0,scorpio,0,0,1.0,0.03,0
52854,0,32,na,572.6,0,0,32,0,0,83,0,0,5,1,1,1,0,1,0,monthly,0,0,0,0,sagittarius,0,0,17.0,0.89,1
52857,0,23,r,509.0,0,0,6,0,0,6,0,0,3,1,0,0,0,1,0,monthly,0,0,0,0,aries,0,0,3.0,0.33,0
52861,0,33,r,544.0,2,0,126,2,0,175,0,0,16,1,1,1,1,0,0,monthly,0,0,0,0,virgo,1,0,44.0,1.47,1
52864,1,28,r,501.0,2,0,2,2,0,60,0,0,9,1,1,1,0,1,2,weekly,0,0,0,0,pisces,1,0,22.0,0.73,1
52865,1,37,r,514.6,0,0,0,0,1,37,0,0,1,1,1,1,1,0,0,bi-weekly,0,0,0,0,gemini,0,0,19.0,0.63,0
52866,0,45,na,546.4,0,0,36,0,0,101,0,0,3,1,1,1,1,0,0,bi-weekly,0,0,0,0,libra,0,0,28.0,0.93,0
52869,0,41,na,580.0,16,3,25,16,0,59,0,0,8,1,0,0,0,1,0,monthly,0,0,0,0,leo,0,0,18.0,0.6,1
52870,0,25,na,525.2,0,0,4,0,0,6,0,0,0,1,0,0,0,1,0,na,0,0,0,0,capricorn,0,0,2.0,0.5,0
52877,1,23,na,528.6,0,0,5,0,0,5,0,0,0,1,0,0,0,1,0,bi-weekly,0,0,0,0,gemini,0,0,4.0,0.13,1
52882,0,32,o,579.0,0,0,8,0,0,12,0,0,2,1,1,1,1,0,0,monthly,0,0,0,0,virgo,0,0,5.0,0.29,0
52886,0,22,na,532.0,0,0,21,0,0,41,0,0,2,1,0,0,0,1,0,bi-weekly,0,0,0,0,cancer,0,0,8.0,0.5700000000000001,1
52887,0,37,r,464.0,0,0,55,0,0,109,0,0,2,1,1,1,1,0,0,bi-weekly,0,0,0,0,libra,0,0,31.0,1.03,0
52889,1,26,r,577.0,6,3,37,5,0,42,0,0,11,1,1,1,1,0,0,monthly,0,0,0,0,gemini,0,0,5.0,0.1699999999999999,0
52892,1,74,na,587.2,0,0,0,0,0,5,0,0,4,1,1,1,0,1,0,bi-weekly,0,0,0,0,na,0,0,5.0,0.1699999999999999,0
52894,0,48,r,525.0,0,0,0,0,0,16,0,0,3,1,0,0,1,0,2,monthly,0,0,0,0,sagittarius,0,0,6.0,0.2,0
52895,1,20,na,529.0,0,0,24,0,0,50,0,0,3,1,0,0,1,0,0,semi-monthly,0,0,0,0,capricorn,0,0,20.0,1.05,0
52896,0,31,na,610.0,0,0,0,0,0,9,0,0,1,1,1,1,1,1,2,bi-weekly,0,0,0,0,virgo,0,0,6.2,0.0,0
52897,0,40,r,657.0,12,2,83,12,0,136,0,0,11,1,1,1,0,1,0,bi-weekly,0,0,0,0,libra,0,0,55.0,1.83,1
52900,1,25,na,484.0,0,0,24,0,0,50,0,0,6,1,0,0,0,1,0,bi-weekly,0,0,0,0,aquarius,1,0,14.0,0.74,0
52901,0,33,o,532.0,0,0,2,0,0,5,0,0,0,1,0,0,1,0,0,bi-weekly,0,0,0,0,sagittarius,0,0,2.0,0.67,0
52905,0,62,na,574.4,0,0,3,0,0,0,0,0,0,1,1,1,0,1,0,monthly,0,0,0,0,aquarius,0,0,1.2,0.0,0
52908,0,29,r,674.0,1,0,25,1,0,35,0,0,11,1,1,1,1,0,0,semi-monthly,0,0,0,0,aquarius,0,0,9.0,0.8199999999999998,1
52912,0,37,r,542.0,1,0,18,0,0,13,0,0,1,1,1,1,1,0,0,bi-weekly,0,0,0,0,cancer,0,0,5.0,0.1699999999999999,1
52914,0,32,na,526.0,0,0,13,0,0,30,0,0,2,1,0,0,1,0,0,semi-monthly,0,0,0,0,leo,0,0,12.0,0.4,0
52915,0,40,na,574.0,1,0,57,1,0,144,0,0,10,1,1,1,1,0,0,bi-weekly,0,0,0,0,pisces,0,0,40.0,1.33,1
52916,0,32,na,634.0,0,0,31,0,0,55,0,0,6,1,1,1,0,1,0,bi-weekly,0,0,0,0,capricorn,0,0,18.0,0.6,1
52918,0,21,na,510.4,0,0,20,0,0,52,0,0,0,1,1,1,0,1,0,bi-weekly,0,0,0,0,gemini,0,0,16.0,0.53,0
52921,0,39,r,557.6,0,0,0,0,0,119,0,0,7,1,0,0,0,1,2,bi-weekly,0,0,0,0,gemini,1,0,54.0,1.8,0
52922,1,33,na,532.0,0,0,9,0,0,10,0,0,0,1,1,1,0,1,0,bi-weekly,0,0,0,0,sagittarius,0,0,4.0,4.0,0
52923,1,34,r,440.0,0,0,0,0,1,40,0,0,2,1,1,1,0,1,2,bi-weekly,0,0,0,0,gemini,0,0,19.0,0.63,0
52926,1,27,na,516.2,1,1,23,1,0,29,0,0,6,1,0,0,0,1,0,bi-weekly,0,0,0,0,taurus,1,0,17.0,0.5700000000000001,0
52927,0,27,r,513.0,1,2,38,1,0,90,0,0,6,1,1,1,1,0,2,weekly,0,0,0,0,libra,0,0,13.0,0.62,1
52931,0,49,na,602.0,4,2,18,4,0,26,0,0,5,1,1,1,1,0,0,na,0,0,0,0,sagittarius,0,0,18.0,0.6,1
52932,0,29,na,436.0,1,0,19,1,0,44,0,0,0,1,1,1,1,1,2,na,0,0,0,0,cancer,0,0,13.0,0.43,0
52935,1,34,r,568.0,0,0,0,0,0,16,0,0,1,1,0,0,0,1,0,semi-monthly,0,0,0,0,sagittarius,0,0,10.0,0.33,0
52936,1,36,r,519.0,0,0,34,0,0,30,0,0,1,1,0,0,0,1,0,bi-weekly,0,0,0,0,sagittarius,0,0,11.0,0.37,0
52940,0,20,na,563.4,0,0,29,0,0,31,0,0,0,1,1,1,1,1,2,na,0,0,0,0,virgo,0,0,17.0,0.5700000000000001,0
52944,1,24,r,507.6,0,0,0,0,0,8,0,0,1,1,1,1,0,1,0,bi-weekly,0,0,0,0,na,0,0,5.0,0.1699999999999999,0
52945,0,24,na,609.0,0,0,4,0,0,11,0,0,0,1,1,1,1,0,0,weekly,0,0,0,0,gemini,0,0,4.0,0.13,0
52950,1,24,na,547.0,0,0,0,0,0,9,0,0,0,1,0,0,0,1,0,monthly,0,0,0,1,taurus,1,0,2.0,1.0,0
52953,1,20,r,518.0,0,0,0,0,0,27,0,0,9,1,0,0,0,1,0,weekly,0,0,0,0,sagittarius,0,0,9.0,0.3,0
52956,1,26,na,523.0,0,0,4,0,0,0,0,0,0,1,1,1,0,1,0,semi-monthly,0,0,0,0,scorpio,1,0,4.0,0.13,0
52957,0,25,na,518.0,2,0,7,2,0,11,0,0,0,1,1,1,0,1,0,bi-weekly,0,0,0,0,aries,0,0,4.0,0.29,0
52960,1,27,na,516.0,0,0,0,0,0,4,0,0,0,1,1,1,1,0,0,monthly,0,0,0,0,taurus,1,0,1.0,0.03,1
52965,1,51,na,526.8,0,0,0,0,0,25,0,0,0,1,1,1,1,0,0,bi-weekly,0,0,0,0,aries,0,0,12.0,0.4,0
52966,1,34,na,526.2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,bi-weekly,0,0,0,0,libra,0,0,2.8,0.0,0
52967,1,17,na,538.4,0,0,0,0,0,11,0,0,0,1,0,0,1,0,0,bi-weekly,0,0,0,0,cancer,0,0,4.0,0.13,0
52970,1,30,na,502.8,0,0,3,0,0,4,0,0,0,1,1,1,1,0,0,weekly,0,0,0,0,na,1,0,1.6,0.0,0
52971,0,53,na,451.0,7,0,27,5,0,118,0,0,12,1,1,1,1,0,0,bi-weekly,0,0,0,0,pisces,0,0,43.0,1.4300000000000002,1
52976,1,23,na,560.4,0,0,2,0,0,0,0,0,0,1,1,1,0,1,0,bi-weekly,0,0,0,0,libra,1,0,1.2,0.0,0
52977,0,20,na,522.0,0,0,22,0,0,35,0,0,2,1,0,0,1,1,2,na,0,0,0,0,aries,0,0,19.0,0.63,0
52979,1,21,na,576.0,0,0,0,0,0,8,0,0,0,1,0,0,0,1,0,na,0,0,0,0,libra,0,0,7.4,0.0,0
52981,1,39,na,586.0,0,0,2,0,0,6,0,0,0,1,0,0,0,1,0,monthly,0,0,0,0,libra,0,0,1.8,0.0,0
52982,1,23,r,579.0,16,3,42,16,0,182,0,0,11,1,1,1,1,1,3,bi-weekly,0,0,0,0,capricorn,0,0,47.0,1.5699999999999998,0
52985,0,30,r,585.0,18,0,37,18,0,80,0,0,9,1,1,1,0,1,0,bi-weekly,0,0,0,0,scorpio,0,0,19.0,0.95,0
52987,1,25,na,407.0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,semi-monthly,0,0,0,0,aquarius,0,0,1.0,0.0,0
52994,0,23,na,430.0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,bi-weekly,0,0,0,0,sagittarius,1,0,1.0,0.03,0
52996,1,23,na,601.2,0,0,15,0,0,45,0,0,3,1,1,1,0,1,0,weekly,0,0,0,0,libra,0,0,16.0,0.53,0
53003,1,47,na,503.0,0,0,13,0,0,35,0,0,1,1,1,1,0,1,0,weekly,0,0,0,0,scorpio,1,0,8.0,0.27,0
53004,1,31,na,662.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,semi-monthly,0,0,0,0,scorpio,0,0,6.0,0.2,0
53012,1,33,na,555.0,0,0,5,0,0,9,0,0,0,1,0,0,1,0,0,bi-weekly,0,0,0,0,gemini,0,0,4.0,0.13,0
53013,0,40,r,556.4,11,0,18,10,0,62,0,0,16,1,1,1,1,0,0,semi-monthly,0,0,0,0,gemini,0,0,12.0,0.63,1
53016,1,32,na,534.0,11,0,1,11,1,199,0,0,31,1,0,0,0,1,0,weekly,0,0,0,0,sagittarius,0,0,48.0,1.6,0
53017,1,25,r,552.0,0,0,0,0,0,75,0,0,12,1,1,1,1,0,3,bi-weekly,0,0,0,0,libra,0,0,25.0,0.83,0
53018,1,32,r,563.6,0,0,0,0,1,174,1,0,23,1,1,1,0,1,0,bi-weekly,0,0,0,0,cancer,0,0,57.0,1.9,0
53021,1,25,r,359.0,2,2,0,2,0,5,0,0,0,1,0,0,0,1,0,bi-weekly,0,0,0,0,virgo,1,0,4.0,0.13,0
53022,1,28,r,575.0,0,0,33,0,0,70,0,0,14,1,1,1,0,1,0,na,0,0,0,0,aquarius,0,0,19.0,0.63,1
53030,1,30,na,596.0,0,0,19,0,0,49,0,0,7,1,0,0,1,0,0,bi-weekly,0,0,0,0,aries,0,0,12.0,0.4,0
53032,0,21,r,453.0,0,0,0,0,0,75,0,0,4,1,1,1,0,1,0,semi-monthly,0,0,0,0,pisces,0,0,28.0,0.93,0
53036,1,34,r,558.0,0,0,20,0,0,21,0,0,2,1,1,1,0,1,0,na,0,0,0,0,aries,0,0,11.0,0.37,1
53039,0,33,r,554.0,2,2,110,2,0,235,0,0,21,1,1,1,0,1,0,weekly,0,0,0,0,scorpio,0,1,45.0,1.5,1
53044,1,33,na,546.0,3,0,5,3,0,19,0,0,3,1,0,0,1,0,0,bi-weekly,0,0,0,0,scorpio,0,0,8.0,0.27,0
53047,1,27,r,514.4,1,0,44,1,0,115,0,0,6,1,0,0,1,0,0,bi-weekly,0,0,0,0,na,0,0,27.0,0.9,0
53049,1,34,r,438.0,2,1,0,2,0,38,0,0,1,1,1,1,0,1,0,weekly,0,0,0,0,cancer,1,0,12.0,0.4,1
53050,1,60,na,554.0,1,2,150,1,0,190,0,0,48,1,1,1,1,0,0,bi-weekly,0,0,0,0,na,0,0,44.0,1.47,1
53052,0,24,r,547.0,0,0,0,0,0,69,0,0,9,1,1,1,1,0,2,bi-weekly,0,0,0,0,aquarius,0,0,35.0,1.17,0
53054,0,33,na,458.0,0,0,27,0,0,51,0,0,6,1,0,0,1,0,0,bi-weekly,0,0,0,0,cancer,1,0,13.0,0.43,0
53058,1,39,r,538.0,0,0,63,0,0,72,0,0,3,1,1,1,0,1,0,semi-monthly,0,0,1,0,taurus,0,0,20.0,0.67,1
53060,0,39,r,606.0,0,0,0,0,1,220,1,0,40,1,1,1,0,1,0,semi-monthly,0,0,0,0,leo,0,0,62.0,2.07,0
53064,0,38,r,621.0,0,0,0,0,0,29,0,0,2,1,1,1,0,1,0,bi-weekly,0,0,0,0,na,0,0,14.0,0.47,0
